user_id,order_date_flag
U003496,Flag
U003497,Flag
U003498,Flag
U003499,Flag
U003500,Flag
U003501,Flag
U003502,Flag
U003503,Flag
U003504,Flag
U003505,Flag
U003506,Flag
U003507,Flag
U003508,Flag
U003509,Normal
U003510,Flag
U003511,Flag
U003512,Flag
U003513,Flag
U003514,Flag
U003515,Flag
U003516,Flag
U003517,Flag
U003518,Flag
U003519,Flag
U003520,Normal
U003521,Flag
U003522,Flag
U003523,Flag
U003524,Normal
U003525,Flag
U003526,Flag
U003527,Flag
U003528,Normal
U003529,Flag
U003530,Flag
U003531,Flag
U003532,Flag
U003533,Flag
U003534,Flag
U003535,Flag
U003536,Flag
U003537,Flag
U003538,Normal
U003539,Flag
U003540,Flag
U003541,Flag
U003542,Flag
U003543,Flag
U003544,Flag
U003545,Flag
U003546,Flag
U003547,Flag
U003548,Flag
U003549,Flag
U003550,Flag
U003551,Flag
U003552,Flag
U003553,Flag
U003554,Flag
U003555,Normal
U003556,Flag
U003557,Flag
U003558,Flag
U003559,Flag
U003560,Flag
U003561,Flag
U003562,Flag
U003563,Normal
U003564,Flag
U003565,Flag
U003566,Flag
U003567,Normal
U003568,Flag
U003569,Normal
U003570,Flag
U003571,Flag
U003572,Flag
U003573,Normal
U003574,Normal
U003575,Flag
U003576,Flag
U003577,Flag
U003578,Flag
U003579,Flag
U003580,Normal
U003581,Flag
U003582,Flag
U003583,Flag
U003584,Flag
U003585,Flag
U003586,Flag
U003587,Flag
U003588,Normal
U003589,Flag
U003590,Flag
U003591,Normal
U003592,Flag
U003593,Flag
U003594,Flag
U003595,Flag
U003596,Flag
U003597,Flag
U003598,Normal
U003599,Flag
U003600,Flag
U003601,Flag
U003602,Flag
U003603,Flag
U003604,Flag
U003605,Flag
U003606,Flag
U003607,Flag
U003608,Flag
U003609,Flag
U003610,Flag
U003611,Flag
U003612,Normal
U003613,Flag
U003614,Normal
U003615,Normal
U003616,Flag
U003617,Flag
U003618,Flag
U003619,Flag
U003620,Flag
U003621,Flag
U003622,Flag
U003623,Flag
U003624,Flag
U003625,Flag
U003626,Flag
U003627,Normal
U003628,Flag
U003629,Flag
U003630,Flag
U003631,Flag
U003632,Flag
U003633,Flag
U003634,Flag
U003635,Flag
U003636,Flag
U003637,Flag
U003638,Flag
U003639,Flag
U003640,Flag
U003641,Flag
U003642,Flag
U003643,Flag
U003644,Flag
U003645,Flag
U003646,Flag
U003647,Flag
U003648,Flag
U003649,Flag
U003650,Flag
U003651,Flag
U003652,Flag
U003653,Flag
U003654,Flag
U003655,Flag
U003656,Flag
U003657,Flag
U003658,Flag
U003659,Flag
U003660,Flag
U003661,Flag
U003662,Flag
U003663,Flag
U003664,Flag
U003665,Flag
U003666,Flag
U003667,Flag
U003668,Flag
U003669,Flag
U003670,Flag
U003671,Flag
U003672,Normal
U003673,Flag
U003674,Flag
U003675,Flag
U003676,Flag
U003677,Flag
U003678,Flag
U003679,Flag
U003680,Normal
U003681,Flag
U003682,Flag
U003683,Flag
U003684,Flag
U003685,Flag
U003686,Normal
U003687,Normal
U003688,Flag
U003689,Flag
U003690,Flag
U003691,Normal
U003692,Normal
U003693,Flag
U003694,Flag
U003695,Flag
U003696,Flag
U003697,Flag
U003698,Flag
U003699,Flag
U003700,Flag
U003701,Flag
U003702,Flag
U003703,Flag
U003704,Flag
U003705,Flag
U003706,Normal
U003707,Normal
U003708,Flag
U003709,Normal
U003710,Flag
U003711,Flag
U003712,Normal
U003713,Flag
U003714,Normal
U003715,Flag
U003716,Normal
U003717,Normal
U003718,Flag
U003719,Flag
U003720,Normal
U003721,Normal
U003722,Flag
U003723,Flag
U003724,Flag
U003725,Flag
U003726,Flag
U003727,Flag
U003728,Flag
U003729,Flag
U003730,Flag
U003731,Normal
U003732,Flag
U003733,Flag
U003734,Normal
U003735,Flag
U003736,Normal
U003737,Flag
U003738,Flag
U003739,Flag
U003740,Flag
U003741,Flag
U003742,Flag
U003743,Flag
U003744,Flag
U003745,Flag
U003746,Flag
U003747,Flag
U003748,Flag
U003749,Flag
U003750,Flag
U003751,Flag
U003752,Normal
U003753,Flag
U003754,Flag
U003755,Flag
U003756,Flag
U003757,Flag
U003758,Flag
U003759,Flag
U003760,Flag
U003761,Flag
U003762,Flag
U003763,Flag
U003764,Flag
U003765,Flag
U003766,Flag
U003767,Flag
U003768,Flag
U003769,Flag
U003770,Flag
U003771,Flag
U003772,Flag
U003773,Normal
U003774,Flag
U003775,Flag
U003776,Normal
U003777,Flag
U003778,Normal
U003779,Flag
U003780,Flag
U003781,Normal
U003782,Flag
U003783,Flag
U003784,Flag
U003785,Flag
U003786,Flag
U003787,Flag
U003788,Normal
U003789,Flag
U003790,Flag
U003791,Flag
U003792,Flag
U003793,Flag
U003794,Flag
U003795,Flag
U003796,Flag
U003797,Flag
U003798,Flag
U003799,Flag
U003800,Flag
U003801,Flag
U003802,Flag
U003803,Flag
U003804,Flag
U003805,Flag
U003806,Flag
U003807,Flag
U003808,Flag
U003809,Flag
U003810,Flag
U003811,Normal
U003812,Flag
U003813,Normal
U003814,Normal
U003815,Flag
U003816,Flag
U003817,Normal
U003818,Flag
U003819,Flag
U003820,Flag
U003821,Normal
U003822,Normal
U003823,Flag
U003824,Normal
U003825,Flag
U003826,Flag
U003827,Normal
U003828,Flag
U003829,Flag
U003830,Flag
U003831,Flag
U003832,Flag
U003833,Flag
U003834,Flag
U003835,Normal
U003836,Flag
U003837,Flag
U003838,Flag
U003839,Flag
U003840,Normal
U003841,Flag
U003842,Normal
U003843,Flag
U003844,Normal
U003845,Flag
U003846,Flag
U003847,Flag
U003848,Flag
U003849,Flag
U003850,Flag
U003851,Flag
U003852,Flag
U003853,Flag
U003854,Normal
U003855,Normal
U003856,Flag
U003857,Flag
U003858,Flag
U003859,Flag
U003860,Flag
U003861,Normal
U003862,Flag
U003863,Flag
U003864,Normal
U003865,Flag
U003866,Flag
U003867,Flag
U003868,Flag
U003869,Flag
U003870,Flag
U003871,Flag
U003872,Flag
U003873,Flag
U003874,Normal
U003875,Flag
U003876,Flag
U003877,Flag
U003878,Flag
U003879,Flag
U003880,Flag
U003881,Normal
U003882,Flag
U003883,Flag
U003884,Normal
U003885,Flag
U003886,Flag
U003887,Flag
U003888,Flag
U003889,Flag
U003890,Flag
U003891,Normal
U003892,Flag
U003893,Flag
U003894,Flag
U003895,Flag
U003896,Flag
U003897,Flag
U003898,Flag
U003899,Flag
U003900,Flag
U003901,Flag
U003902,Flag
U003903,Flag
U003904,Flag
U003905,Normal
U003906,Flag
U003907,Normal
U003908,Flag
U003909,Flag
U003910,Flag
U003911,Flag
U003912,Normal
U003913,Normal
U003914,Flag
U003915,Flag
U003916,Flag
U003917,Flag
U003918,Flag
U003919,Flag
U003920,Flag
U003921,Flag
U003922,Flag
U003923,Flag
U003924,Flag
U003925,Flag
U003926,Flag
U003927,Flag
U003928,Flag
U003929,Flag
U003930,Flag
U003931,Flag
U003932,Normal
U003933,Flag
U003934,Flag
U003935,Flag
U003936,Flag
U003937,Flag
U003938,Normal
U003939,Flag
U003940,Flag
U003941,Normal
U003942,Flag
U003943,Flag
U003944,Normal
U003945,Flag
U003946,Flag
U003947,Normal
U003948,Flag
U003949,Flag
U003950,Flag
U003951,Flag
U003952,Flag
U003953,Flag
U003954,Flag
U003955,Flag
U003956,Flag
U003957,Flag
U003958,Flag
U003959,Flag
U003960,Flag
U003961,Flag
U003962,Flag
U003963,Flag
U003964,Flag
U003965,Normal
U003966,Flag
U003967,Flag
U003968,Flag
U003969,Flag
U003970,Flag
U003971,Normal
U003972,Flag
U003973,Flag
U003974,Flag
U003975,Flag
U003976,Normal
U003977,Flag
U003978,Flag
U003979,Flag
U003980,Flag
U003981,Flag
U003982,Flag
U003983,Normal
U003984,Flag
U003985,Flag
U003986,Flag
U003987,Flag
U003988,Flag
U003989,Flag
U003990,Flag
U003991,Flag
U003992,Normal
U003993,Flag
U003994,Flag
U003995,Flag
U003996,Flag
U003997,Flag
U003998,Flag
U003999,Flag
U004000,Flag
U004001,Flag
U004002,Flag
U004003,Flag
U004004,Flag
U004005,Flag
U004006,Flag
U004007,Flag
U004008,Flag
U004009,Flag
U004010,Flag
U004011,Flag
U004012,Flag
U004013,Flag
U004014,Flag
U004015,Flag
U004016,Flag
U004017,Flag
U004018,Flag
U004019,Flag
U004020,Flag
U004021,Flag
U004022,Flag
U004023,Flag
U004024,Flag
U004025,Normal
U004026,Flag
U004027,Flag
U004028,Flag
U004029,Flag
U004030,Flag
U004031,Normal
U004032,Flag
U004033,Normal
U004034,Normal
U004035,Flag
U004036,Normal
U004037,Flag
U004038,Normal
U004039,Flag
U004040,Flag
U004041,Flag
U004042,Flag
U004043,Flag
U004044,Flag
U004045,Flag
U004046,Flag
U004047,Flag
U004048,Flag
U004049,Flag
U004050,Flag
U004051,Flag
U004052,Flag
U004053,Normal
U004054,Flag
U004055,Flag
U004056,Normal
U004057,Flag
U004058,Flag
U004059,Flag
U004060,Flag
U004061,Flag
U004062,Flag
U004063,Flag
U004064,Flag
U004065,Flag
U004066,Normal
U004067,Flag
U004068,Flag
U004069,Flag
U004070,Flag
U004071,Flag
U004072,Flag
U004073,Flag
U004074,Flag
U004075,Flag
U004076,Flag
U004077,Flag
U004078,Flag
U004079,Normal
U004080,Flag
U004081,Flag
U004082,Flag
U004083,Flag
U004084,Flag
U004085,Flag
U004086,Flag
U004087,Flag
U004088,Normal
U004089,Normal
U004090,Flag
U004091,Flag
U004092,Normal
U004093,Normal
U004094,Flag
U004095,Flag
U004096,Flag
U004097,Flag
U004098,Flag
U004099,Flag
U004100,Flag
U004101,Flag
U004102,Normal
U004103,Flag
U004104,Flag
U004105,Flag
U004106,Flag
U004107,Flag
U004108,Flag
U004109,Flag
U004110,Normal
U004111,Flag
U004112,Flag
U004113,Flag
U004114,Flag
U004115,Flag
U004116,Flag
U004117,Flag
U004118,Flag
U004119,Flag
U004120,Flag
U004121,Flag
U004122,Flag
U004123,Flag
U004124,Flag
U004125,Flag
U004126,Flag
U004127,Flag
U004128,Flag
U004129,Flag
U004130,Flag
U004131,Flag
U004132,Flag
U004133,Flag
U004134,Flag
U004135,Flag
U004136,Flag
U004137,Flag
U004138,Flag
U004139,Flag
U004140,Flag
U004141,Flag
U004142,Flag
U004143,Flag
U004144,Flag
U004145,Flag
U004146,Flag
U004147,Flag
U004148,Normal
U004149,Flag
U004150,Flag
U004151,Flag
U004153,Flag
U004154,Flag
U004155,Flag
U004156,Flag
U004157,Flag
U004158,Flag
U004159,Flag
U004160,Flag
U004161,Flag
U004162,Flag
U004163,Flag
U004164,Flag
U004165,Flag
U004166,Normal
U004167,Normal
U004168,Flag
U004169,Flag
U004170,Flag
U004171,Flag
U004172,Flag
U004173,Flag
U004174,Flag
U004175,Flag
U004176,Normal
U004177,Normal
U004178,Flag
U004179,Flag
U004180,Flag
U004181,Flag
U004182,Flag
U004183,Flag
U004184,Flag
U004185,Flag
U004186,Flag
U004187,Normal
U004188,Flag
U004189,Flag
U004190,Normal
U004191,Flag
U004192,Flag
U004193,Normal
U004194,Flag
U004195,Flag
U004196,Flag
U004197,Flag
U004198,Flag
U004199,Flag
U004200,Normal
U004201,Flag
U004202,Flag
U004203,Flag
U004204,Flag
U004205,Flag
U004206,Flag
U004207,Flag
U004208,Flag
U004209,Flag
U004210,Normal
U004211,Normal
U004212,Flag
U004213,Flag
U004214,Flag
U004215,Flag
U004216,Normal
U004217,Flag
U004218,Flag
U004219,Flag
U004220,Flag
U004221,Flag
U004222,Flag
U004223,Flag
U004224,Normal
U004225,Flag
U004226,Flag
U004227,Flag
U004228,Flag
U004229,Flag
U004230,Flag
U004231,Flag
U004232,Flag
U004233,Normal
U004234,Flag
U004235,Flag
U004236,Flag
U004237,Normal
U004238,Flag
U004239,Normal
U004240,Flag
U004241,Flag
U004242,Flag
U004243,Flag
U004244,Normal
U004245,Normal
U004246,Flag
U004247,Flag
U004248,Flag
U004249,Normal
U004250,Flag
U004251,Flag
U004252,Flag
U004253,Flag
U004254,Flag
U004255,Flag
U004256,Flag
U004257,Flag
U004258,Flag
U004259,Flag
U004260,Flag
U004261,Flag
U004262,Flag
U004263,Flag
U004264,Flag
U004265,Flag
U004266,Flag
U004267,Flag
U004268,Flag
U004269,Flag
U004270,Flag
U004271,Flag
U004272,Flag
U004273,Flag
U004274,Flag
U004275,Flag
U004276,Flag
U004277,Flag
U004278,Flag
U004279,Normal
U004280,Flag
U004281,Flag
U004282,Flag
U004283,Flag
U004284,Flag
U004285,Flag
U004286,Flag
U004287,Flag
U004288,Flag
U004289,Flag
U004290,Flag
U004291,Flag
U004292,Flag
U004293,Flag
U004294,Flag
U004295,Flag
U004296,Flag
U004297,Flag
U004298,Flag
U004299,Flag
U004300,Flag
U004301,Flag
U004302,Flag
U004303,Flag
U004304,Flag
U004305,Flag
U004306,Flag
U004307,Flag
U004308,Normal
U004309,Flag
U004310,Flag
U004311,Flag
U004312,Flag
U004313,Flag
U004314,Flag
U004315,Flag
U004316,Flag
U004317,Flag
U004318,Flag
U004319,Normal
U004320,Flag
U004321,Flag
U004322,Flag
U004323,Flag
U004324,Flag
U004325,Flag
U004326,Flag
U004327,Normal
U004328,Flag
U004329,Flag
U004330,Flag
U004331,Flag
U004332,Flag
U004333,Flag
U004334,Flag
U004335,Flag
U004336,Flag
U004337,Flag
U004338,Normal
U004339,Flag
U004340,Flag
U004341,Flag
U004342,Flag
U004343,Flag
U004344,Flag
U004345,Normal
U004346,Flag
U004347,Flag
U004348,Flag
U004349,Flag
U004350,Normal
U004351,Flag
U004352,Normal
U004353,Flag
U004354,Flag
U004355,Flag
U004356,Flag
U004357,Flag
U004358,Flag
U004359,Flag
U004360,Flag
U004361,Normal
U004362,Flag
U004363,Flag
U004364,Flag
U004365,Flag
U004366,Flag
U004367,Flag
U004368,Flag
U004369,Flag
U004370,Normal
U004371,Flag
U004372,Normal
U004373,Flag
U004374,Flag
U004375,Normal
U004376,Flag
U004377,Flag
U004378,Flag
U004379,Flag
U004380,Flag
U004381,Flag
U004382,Flag
U004383,Flag
U004384,Flag
U004385,Flag
U004386,Flag
U004387,Flag
U004388,Flag
U004389,Normal
U004390,Flag
U004391,Flag
U004392,Flag
U004393,Flag
U004394,Flag
U004395,Normal
U004396,Flag
U004397,Flag
U004398,Flag
U004399,Flag
U004400,Flag
U004401,Flag
U004402,Flag
U004403,Flag
U004404,Flag
U004405,Flag
U004406,Flag
U004407,Flag
U004408,Flag
U004409,Normal
U004410,Flag
U004411,Flag
U004412,Flag
U004413,Flag
U004414,Flag
U004415,Flag
U004416,Flag
U004417,Flag
U004418,Flag
U004419,Flag
U004420,Flag
U004421,Flag
U004422,Normal
U004423,Flag
U004424,Flag
U004425,Flag
U004426,Flag
U004427,Flag
U004428,Flag
U004429,Flag
U004430,Flag
U004431,Flag
U004432,Flag
U004433,Flag
U004434,Flag
U004435,Flag
U004436,Flag
U004437,Flag
U004438,Flag
U004439,Flag
U004440,Flag
U004441,Flag
U004442,Flag
U004443,Flag
U004444,Flag
U004445,Flag
U004446,Flag
U004447,Flag
U004448,Flag
U004449,Flag
U004450,Flag
U004451,Flag
U004452,Flag
U004453,Flag
U004454,Flag
U004455,Flag
U004456,Flag
U004457,Normal
U004458,Flag
U004459,Flag
U004460,Flag
U004461,Flag
U004462,Flag
U004463,Normal
U004464,Flag
U004465,Flag
U004466,Flag
U004467,Flag
U004468,Flag
U004469,Flag
U004470,Flag
U004471,Flag
U004472,Flag
U004473,Normal
U004474,Flag
U004475,Flag
U004476,Flag
U004477,Flag
U004478,Flag
U004479,Flag
U004480,Normal
U004481,Flag
U004482,Flag
U004483,Flag
U004484,Flag
U004485,Flag
U004486,Flag
U004487,Flag
U004488,Flag
U004489,Flag
U004490,Flag
U004491,Flag
U004492,Flag
U004493,Flag
U004494,Normal
U004495,Flag
U004496,Flag
U004497,Flag
U004498,Flag
U004499,Flag
U004500,Flag
U004501,Flag
U004502,Flag
U004503,Flag
U004504,Flag
U004505,Flag
U004506,Flag
U004507,Normal
U004508,Flag
U004509,Flag
U004510,Flag
U004511,Flag
U004512,Flag
U004513,Flag
U004514,Flag
U004515,Flag
U004516,Flag
U004517,Flag
U004518,Normal
U004519,Flag
U004520,Normal
U004521,Flag
U004522,Flag
U004523,Flag
U004524,Normal
U004525,Flag
U004526,Flag
U004527,Flag
U004528,Flag
U004529,Flag
U004530,Flag
U004531,Flag
U004532,Flag
U004533,Flag
U004534,Normal
U004535,Flag
U004536,Flag
U004537,Flag
U004538,Flag
U004539,Normal
U004540,Flag
U004541,Flag
U004542,Flag
U004543,Normal
U004544,Normal
U004545,Flag
U004546,Flag
U004547,Flag
U004548,Flag
U004549,Flag
U004550,Flag
U004551,Flag
U004552,Flag
U004553,Normal
U004554,Flag
U004555,Normal
U004556,Flag
U004557,Flag
U004558,Flag
U004559,Flag
U004560,Normal
U004561,Flag
U004562,Normal
U004563,Flag
U004564,Flag
U004565,Flag
U004566,Flag
U004567,Flag
U004568,Flag
U004569,Flag
U004570,Normal
U004571,Flag
U004572,Flag
U004573,Flag
U004574,Flag
U004575,Normal
U004576,Flag
U004577,Flag
U004578,Normal
U004579,Flag
U004580,Flag
U004581,Flag
U004582,Flag
U004583,Normal
U004584,Flag
U004585,Normal
U004586,Flag
U004587,Flag
U004588,Flag
U004589,Flag
U004590,Flag
U004591,Flag
U004592,Flag
U004593,Normal
U004594,Normal
U004595,Normal
U004596,Flag
U004597,Flag
U004598,Flag
U004599,Flag
U004600,Flag
U004601,Normal
U004602,Flag
U004603,Flag
U004604,Flag
U004605,Normal
U004606,Flag
U004607,Flag
U004608,Flag
U004609,Flag
U004610,Flag
U004611,Flag
U004612,Flag
U004613,Normal
U004614,Flag
U004615,Flag
U004616,Flag
U004617,Normal
U004618,Normal
U004619,Flag
U004620,Flag
U004621,Flag
U004622,Flag
U004623,Flag
U004624,Normal
U004625,Flag
U004626,Flag
U004627,Flag
U004628,Normal
U004629,Flag
U004630,Flag
U004631,Flag
U004632,Flag
U004633,Normal
U004634,Normal
U004635,Flag
U004636,Flag
U004637,Normal
U004638,Flag
U004639,Flag
U004640,Flag
U004641,Flag
U004642,Flag
U004643,Normal
U004644,Flag
U004645,Flag
U004646,Flag
U004647,Flag
U004648,Flag
U004649,Flag
U004650,Flag
U004651,Normal
U004652,Flag
U004653,Normal
U004654,Flag
U004655,Normal
U004656,Flag
U004657,Flag
U004658,Flag
U004659,Flag
U004660,Flag
U004661,Flag
U004662,Flag
U004663,Flag
U004664,Flag
U004665,Flag
U004666,Flag
U004667,Flag
U004668,Flag
U004669,Flag
U004670,Flag
U004671,Flag
U004672,Flag
U004673,Flag
U004674,Flag
U004675,Flag
U004676,Normal
U004677,Flag
U004678,Flag
U004679,Flag
U004680,Flag
U004681,Flag
U004682,Flag
U004683,Flag
U004684,Flag
U004685,Flag
U004686,Flag
U004687,Flag
U004688,Flag
U004689,Flag
U004690,Flag
U004691,Flag
U004692,Flag
U004693,Normal
U004694,Flag
U004695,Normal
U004696,Flag
U004697,Flag
U004698,Flag
U004699,Normal
U004700,Flag
U004701,Flag
U004702,Flag
U004703,Flag
U004704,Flag
U004705,Flag
U004706,Flag
U004707,Flag
U004708,Flag
U004709,Flag
U004710,Flag
U004711,Flag
U004712,Flag
U004713,Flag
U004714,Flag
U004715,Flag
U004716,Flag
U004717,Flag
U004718,Normal
U004719,Flag
U004720,Flag
U004721,Normal
U004722,Flag
U004723,Flag
U004724,Flag
U004725,Flag
U004726,Flag
U004727,Flag
U004728,Flag
U004729,Flag
U004730,Normal
U004731,Flag
U004732,Flag
U004733,Flag
U004734,Flag
U004735,Flag
U004736,Flag
U004737,Flag
U004738,Flag
U004739,Flag
U004740,Flag
U004741,Normal
U004742,Flag
U004743,Flag
U004744,Flag
U004745,Flag
U004746,Flag
U004747,Flag
U004748,Normal
U004749,Flag
U004750,Flag
U004751,Flag
U004752,Flag
U004753,Flag
U004754,Flag
U004755,Flag
U004756,Flag
U004757,Flag
U004758,Normal
U004759,Normal
U004760,Flag
U004761,Flag
U004762,Flag
U004763,Flag
U004764,Flag
U004765,Normal
U004766,Flag
U004767,Normal
U004768,Flag
U004769,Flag
U004770,Flag
U004771,Flag
U004772,Flag
U004773,Flag
U004774,Flag
U004775,Flag
U004776,Flag
U004777,Flag
U004778,Flag
U004779,Flag
U004780,Flag
U004781,Normal
U004782,Flag
U004783,Flag
U004784,Flag
U004785,Flag
U004786,Flag
U004787,Flag
U004788,Flag
U004789,Flag
U004790,Flag
U004791,Flag
U004792,Flag
U004793,Flag
U004794,Flag
U004795,Flag
U004796,Flag
U004797,Flag
U004798,Normal
U004799,Flag
U004800,Flag
U004801,Flag
U004802,Flag
U004803,Flag
U004804,Flag
U004805,Normal
U004806,Flag
U004807,Flag
U004808,Flag
U004809,Flag
U004810,Flag
U004811,Flag
U004812,Flag
U004813,Flag
U004814,Flag
U004815,Flag
U004816,Flag
U004817,Flag
U004818,Flag
U004819,Flag
U004820,Flag
U004821,Flag
U004822,Flag
U004823,Normal
U004824,Flag
U004825,Normal
U004826,Flag
U004827,Flag
U004828,Flag
U004829,Flag
U004830,Normal
U004831,Flag
U004832,Flag
U004833,Flag
U004834,Flag
U004835,Normal
U004836,Flag
U004837,Flag
U004838,Flag
U004839,Flag
U004840,Flag
U004841,Flag
U004842,Flag
U004843,Flag
U004844,Flag
U004845,Flag
U004846,Flag
U004847,Flag
U004848,Flag
U004849,Flag
U004850,Flag
U004851,Flag
U004852,Normal
U004853,Normal
U004854,Flag
U004855,Flag
U004856,Flag
U004857,Normal
U004858,Flag
U004859,Flag
U004860,Flag
U004861,Flag
U004862,Flag
U004863,Flag
U004864,Flag
U004865,Flag
U004866,Normal
U004867,Flag
U004868,Flag
U004869,Normal
U004870,Flag
U004871,Flag
U004872,Flag
U004873,Flag
U004874,Flag
U004875,Flag
U004876,Flag
U004877,Normal
U004878,Normal
U004879,Flag
U004880,Flag
U004881,Flag
U004882,Flag
U004883,Flag
U004884,Normal
U004885,Flag
U004886,Flag
U004887,Flag
U004888,Flag
U004889,Normal
U004890,Flag
U004891,Flag
U004892,Normal
U004893,Flag
U004894,Flag
U004895,Flag
U004896,Flag
U004897,Flag
U004898,Flag
U004899,Flag
U004900,Normal
U004901,Flag
U004902,Flag
U004903,Normal
U004904,Flag
U004905,Flag
U004906,Flag
U004907,Normal
U004908,Flag
U004909,Normal
U004910,Flag
U004911,Flag
U004912,Flag
U004913,Flag
U004914,Normal
U004915,Flag
U004916,Flag
U004917,Flag
U004918,Flag
U004919,Flag
U004920,Flag
U004921,Flag
U004922,Flag
U004923,Normal
U004924,Flag
U004925,Flag
U004926,Flag
U004927,Flag
U004928,Flag
U004929,Flag
U004930,Flag
U004931,Flag
U004932,Flag
U004933,Flag
U004934,Flag
U004935,Flag
U004936,Flag
U004937,Flag
U004938,Normal
U004939,Flag
U004940,Flag
U004941,Normal
U004942,Flag
U004943,Flag
U004944,Flag
U004945,Flag
U004946,Flag
U004947,Flag
U004948,Flag
U004949,Flag
U004950,Flag
U004951,Normal
U004952,Flag
U004953,Flag
U004954,Flag
U004955,Flag
U004956,Flag
U004957,Flag
U004958,Flag
U004959,Flag
U004960,Flag
U004961,Normal
U004962,Flag
U004963,Flag
U004964,Flag
U004965,Flag
U004966,Flag
U004967,Flag
U004968,Flag
U004969,Flag
U004970,Normal
U004971,Flag
U004972,Normal
U004973,Normal
U004974,Flag
U004975,Flag
U004976,Flag
U004977,Flag
U004978,Normal
U004979,Flag
U004980,Normal
U004981,Normal
U004982,Flag
U004983,Flag
U004984,Normal
U004985,Flag
U004986,Flag
U004987,Flag
U004988,Flag
U004989,Flag
U004990,Flag
U004991,Flag
U004992,Flag
U004993,Flag
U004994,Flag
U004995,Flag
U004996,Flag
U004997,Flag
U004998,Flag
U004999,Flag
U005000,Flag
U005001,Normal
U005002,Flag
U005003,Flag
U005004,Normal
U005005,Flag
U005006,Flag
U005007,Flag
U005008,Flag
U005009,Flag
U005010,Flag
U005011,Flag
U005012,Flag
U005013,Flag
U005014,Normal
U005015,Flag
U005016,Flag
U005017,Flag
U005018,Flag
U005019,Flag
U005020,Flag
U005021,Flag
U005022,Flag
U005023,Flag
U005024,Flag
U005025,Flag
U005026,Flag
U005027,Flag
U005028,Flag
U005029,Flag
U005030,Flag
U005031,Flag
U005032,Flag
U005033,Flag
U005034,Normal
U005035,Flag
U005036,Flag
U005037,Flag
U005038,Flag
U005039,Flag
U005040,Flag
U005041,Flag
U005042,Flag
U005043,Flag
U005044,Flag
U005045,Flag
U005046,Flag
U005047,Normal
U005048,Flag
U005049,Flag
U005050,Flag
U005051,Flag
U005052,Flag
U005053,Flag
U005054,Flag
U005055,Flag
U005056,Flag
U005057,Flag
U005058,Flag
U005059,Flag
U005060,Flag
U005061,Flag
U005062,Flag
U005063,Normal
U005064,Flag
U005065,Flag
U005066,Normal
U005067,Flag
U005068,Flag
U005069,Flag
U005070,Flag
U005071,Flag
U005072,Flag
U005073,Flag
U005074,Flag
U005075,Flag
U005076,Flag
U005077,Flag
U005078,Flag
U005079,Flag
U005080,Flag
U005081,Flag
U005082,Normal
U005083,Flag
U005084,Flag
U005085,Flag
U005086,Flag
U005087,Flag
U005088,Flag
U005089,Flag
U005090,Flag
U005091,Flag
U005092,Flag
U005093,Flag
U005094,Flag
U005095,Flag
U005096,Flag
U005097,Flag
U005098,Flag
U005099,Flag
U005100,Flag
U005101,Normal
U005102,Normal
U005103,Flag
U005104,Flag
U005105,Flag
U005106,Flag
U005107,Flag
U005108,Flag
U005109,Flag
U005110,Normal
U005111,Normal
U005112,Normal
U005113,Normal
U005114,Normal
U005115,Flag
U005116,Normal
U005117,Flag
U005118,Flag
U005119,Normal
U005120,Normal
U005121,Flag
U005122,Flag
U005123,Flag
U005124,Flag
U005125,Flag
U005126,Flag
U005127,Flag
U005128,Flag
U005129,Flag
U005130,Flag
U005131,Flag
U005132,Flag
U005133,Flag
U005134,Flag
U005135,Flag
U005136,Flag
U005137,Flag
U005138,Flag
U005139,Flag
U005140,Flag
U005141,Flag
U005142,Flag
U005143,Flag
U005144,Flag
U005145,Flag
U005146,Flag
U005147,Flag
U005148,Flag
U005149,Flag
U005150,Flag
U005151,Flag
U005152,Flag
U005153,Flag
U005154,Normal
U005155,Flag
U005156,Flag
U005157,Flag
U005158,Flag
U005159,Flag
U005160,Flag
U005161,Flag
U005162,Flag
U005163,Normal
U005164,Flag
U005165,Flag
U005166,Flag
U005167,Flag
U005168,Flag
U005169,Flag
U005170,Flag
U005171,Flag
U005172,Flag
U005173,Flag
U005174,Flag
U005175,Flag
U005176,Flag
U005177,Flag
U005178,Normal
U005179,Flag
U005180,Flag
U005181,Flag
U005182,Flag
U005183,Flag
U005184,Flag
U005185,Flag
U005186,Flag
U005187,Flag
U005188,Flag
U005189,Flag
U005190,Flag
U005191,Flag
U005192,Normal
U005193,Flag
U005194,Flag
U005195,Flag
U005196,Flag
U005197,Flag
U005198,Flag
U005199,Flag
U005200,Normal
U005201,Flag
U005202,Flag
U005203,Flag
U005204,Flag
U005205,Flag
U005206,Flag
U005207,Flag
U005208,Flag
U005209,Normal
U005210,Flag
U005211,Flag
U005212,Flag
U005213,Flag
U005214,Flag
U005215,Flag
U005216,Flag
U005217,Normal
U005218,Flag
U005219,Flag
U005220,Flag
U005221,Flag
U005222,Flag
U005223,Flag
U005224,Flag
U005225,Flag
U005226,Flag
U005227,Flag
U005228,Normal
U005229,Flag
U005230,Flag
U005231,Flag
U005232,Flag
U005233,Flag
U005234,Flag
U005235,Flag
U005236,Flag
U005237,Flag
U005238,Flag
U005239,Normal
U005240,Flag
U005241,Flag
U005242,Flag
U005243,Flag
U005244,Flag
